game_id,rated,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response,opening_variation
1350.0,True,45.0,Mate,White,10+0,chess-boy,1722.0,kostas,2094.0,e4 c5 Qh4 c3 d6 e5 f4 exf4 Bxf4 Nd4 cxb2 Qxa2 Nf6 Bxa2 Qxa2 Bg5 e5 Qd6 Qxd6 Rxd6 Kxd,B01,8.0,Scandinavian Defense: Main Line,Scandinavian Defense,,Main Line
987.0,True,53.0,Mate,White,10+0,nishambadi,1533.0,josephaxd,1556.0,e4 e5 Bc4 Nf6 Nf3 d6 d3 Bd7 Bxc4 Nxe5 c5 Bxc5 Qa4 Nce7 Be3 Qxd7#,C55,3.0,Sicilian Defense: Zukertort Variation,Sicilian Defense,,Zukertort Variation
843.0,True,71.0,Resign,Black,10+0,chess_makturak,1797.0,nagav,1727.0,e4 e5 Nf3 Nc6 Bc4 Nf6 O-O d4 O-O Bd7 c3 Nf5 Nb5 a6 Nb3 g6 O-O a3 Nxe3,A40,4.0,Indian Game: Modern Line,Indian Game,,Modern Line
4589.0,True,55.0,Resign,White,10+0,darth_v,1514.0,edu_moves,1591.0,e4 e5 Nf3 Nc6 d4 d5 exd4 Nxd4 Nxd4 Nf6 Qxe5 Bg5 d6 B,C65,5.0,Ruy Lopez |  Mieses-Kotroc Variation,Ruy Lopez,,Advance Variation
6404.0,True,31.0,Resign,White,10+0,jasper,1665.0,zamir,1640.0,e4 e6 d4 e5 Nf3 d5 Nc3 d4 Bd2 Nc6 Be3 Bg4 Bg7 O-O d4 Nd5 c6 Nf3 Bxf3+ g,C20,4.0,English Opening: Symmetrical Variation,English Opening,,Symmetrical Variation
1907.0,True,36.0,Mate,Black,10+0,fenix,1192.0,zitkown,1245.0,d4 c6 Nf3 Nc6 e3 Bg4 c3 d6 cxd4 Nxd4 Nf6,B00,2.0,Scandinavian Defense: Chigorin Variation,Scandinavian Defense,,Chigorin Variation
14160.0,True,45.0,Mate,White,10+0,saeeda,1453.0,chicago-malacup,1469.0,e4 e5 Nf3 Nc6 Nc3 Bb4 Nf6 d4 Bd3 Nf6 Nxe5 Bxe5 Nxd8 Nxd8 O-O O-O d5 exd5 Nxd5 Qxd5 b6,B20,9.0,Sicilian Defense,Sicilian Defense,,Old Sicilian
19140.0,True,26.0,Resign,White,10+0,zhuyhuyhuyhuy,1283.0,crassimo,1331.0,e4 e5 e4 c5 Nf3 d6 Nc3 c4 Nf6 Bb5 h3 Be7 g3 c5 c,B50,4.0,Italian Game: Advance,Italian Game,,Advance
1160.0,True,45.0,Resign,White,15+10,mr_id,1689.0,paulc,1612.0,d4 d5 Nf3 Nc6 Bc4 e6 Bg5 e5 Bxg5 hxg5 Nc3 Qb6 Bd7 Qe2 Bg3 Qxg3 Nb6 Nxc6 bxc6 Ne5 Nc6 Qc5,C40,3.0,Sicilian Defense: Normal Variation,Sicilian Defense,,Normal Variation
13148.0,True,62.0,Resign,Black,15+15,hakkasanov,2089.0,zalvorov,1617.0,e4 c5 Nf3 d6 Nc3 d5 c4 Be2 dxe4 Nxe4 Bb4 Nge2 Nf6 Bg5 Be2 O-O Bg7 Ng3 Qg4,B22,10.0,Sicilian Defense: Evans Gambit,Sicilian Defense,,Evans Gambit
10999.0,False,51.0,Resign,Black,10+0,thejoker,1717.0,mr_m_m_m_c_m_g_c,1500.0,e4 e5 Nf3 Nc6 d4 Bb4 Nc3 Nf6 Bd3 Nf6 d5 c4 O,B12,8.0,Scandinavian Defense: Black Variation #3,Scandinavian Defense,,#3
16091.0,True,42.0,Resign,Black,10+0,johannadandresco,1389.0,zapala,1234.0,d4 Bf4 Nf6 Nc3 Nf6 e3 O-O Bg5 h3 g6 d5 Bd3 Bxf3 Qxf3 Nxf3 Nd4 exd4 Nxd4 Nxd4 Bf6 Nbd2 Qxc4,C20,4.0,Scotch Game: Mieses-Kotroc Variation,Scotch Game,,Mieses-Kotroc Variation
6097.0,True,26.0,Resign,White,10+0,crsibnitsa,1558.0,vladimir_bravo,1588.0,d4 d5 c3 dxc3 Nf6 e4 Nc6 Bc4 b5 Bb3 g6 Be3 Nh5 Bxg6 O-O-O,D31,4.0,,,,Three Knights Variation
14773.0,True,69.0,Mate,Black,10+0,stzd,1470.0,the_chess_guy,1400.0,d4 d5 Bf4 Nc6 a3 Nc3 Bd2 e5 Be7 Nc3 O-O Bd6 O-O Nf3 Bd7 Bg5 Bd3 O-O Bb,C64,7.0,Sicilian Defense: Normal Variation,Sicilian Defense,,Normal Variation
709.0,True,51.0,Resign,White,15+15,chess_chess,1703.0,kapelen,1727.0,e4,C00,4.0,Van't Kruijs Opening,Van't Kruijs Opening,,Closed Variation
7264.0,True,34.0,Resign,White,10+0,thefull_shopper,1377.0,theunicorn,1548.0,e4 c6 Nf3 Nc6 Nc3 O-O g6 d4 d5 e6 Nf3 c6 Nd5 Bg7 Bd3 Bg7 Nxf3 Bxf3 Qxf3 Nf6 c,C20,3.0,Queen's Gambit,Queen's Gambit,,Symmetrical Variation
986.0,True,33.0,Resign,White,10+0,lance_pizzolatto,1701.0,mr_chess,1500.0,e4 c5 Nf3 d6 Bc4 e6 d4 cxd4 Nxd4 Qd1 Qxd4 Nc6 b3 Bg4 Nf5 Qd2 Ngf6 Nbd2 Nxe4 Nxe4 Bb3,B01,2.0,Queen's Gambit,Queen's Gambit,,Advance
8887.0,True,53.0,Mate,Black,15+0,elex,1676.0,gonziano,1331.0,e4 e5 Nc3 d6 Bb5 c4 d3 Bc5 Be2 Nf6 O-O Be7 dxc6 bxc6 Nb5 a6 Bxc6 Bxc6 O-O b4 Qe7 d5,B12,1.0,Sicilian Defense: Nimzowitsch Attack,Sicilian Defense,,Nimzowitsch Attack
15755.0,True,45.0,Resign,Black,15+0,ez-crown,1665.0,mr_n_m_e,1716.0,e4 c5 d4 d5 Nf3 e6 Nc3 Nc6 Bb5 d3 Bd7 O-O-O O,A44,5.0,Queen's Knight Defense: Chigorin Defense,Queen's Knight Defense,,Chigorin Defense
16882.0,True,17.0,Resign,White,10+0,michael_k_t,1281.0,ch_r_x,1637.0,e4 e5 d4 d5 Nf3 Nc6 Nf3 Bg4 Nc3 Nd6 Bb5 g6 O-O O-O Be3 Be7 Bd3 Bd2 Nf6 Nh5 Bg5 Nf6 Nf3 Bxd3+ Kxd3 Qxd,A00,4.0,Scandinavian Defense,Scandinavian Defense,,East Indian Defense
15691.0,True,28.0,Mate,White,20+0,meek,1390.0,dpotnik,1345.0,e4 c5 d4 dxe4 Nf6 dxe4 dxe4 Nc3 Nd5 e6 Bc4 Bd6 O-O Ne5 Nf3 Bf5 Be3 Bxc4 Bxc4 Nd2,B10,5.0,Bishop's Opening,Bishop's Opening,,#2
9962.0,False,33.0,Resign,White,10+0,chess_pawns,1660.0,bryanc,1650.0,e4 e5 c5 Nf3 Nc6 Nc3 Bb4 Bd6 d4 exd4 exd4 Nxd4 Nf6 Nf3 Nxc3 B,A00,4.0,Polish Opening,Polish Opening,,Nimzowitsch Attack
5996.0,False,33.0,Resign,Black,10+0,leggily,1822.0,ruffin22,1831.0,d4 d5 c4 e6 b3 Nc6 cxd5 exd5 Nxd5 Nf3 Nf6 Ng5 Qe7 Bg5 Be7 O-O Nxe7+,A00,1.0,Sicilian Defense: Lasker-Dunne Attack |  Three Knights Variation,Sicilian Defense,,Lasker-Dunne Attack
1509.0,True,10.0,Mate,Black,10+0,alexavier,1640.0,jaykumar,1637.0,e4 e5 Bc4 Nf6 d4 e6 Nc3 Nc6 Nf3 Bb5 a6 Bxc6 bxc6+ bxc6 d5 exd5 Nf6 Ne4 Ng5 O-O Nxf6 Rxf6,C00,3.0,Sicilian Defense: Exchange Variation,Sicilian Defense,,Spanish Countergambit
558.0,True,53.0,Resign,White,15+15,hrishindham,1494.0,eliz_dah,476.0,e4 c5 Nc3 Nf6 Bb5 Bd7 Qc2 d6 O-O Qe7 Qf3 Nf6 d3 Nf4 Ne5 Ne4 Qd2 e5 dxe5 Qxe,B00,4.0,Queen's Gambit Accepted,Queen's Gambit,Accepted,Najdorf Variation
6297.0,True,20.0,Resign,Black,10+0,adrianhannifano,1290.0,crickturtle,1577.0,e4 e5 Nf3 Nc6 Nf3 d6 e5 g3 b3 Bb4 Bd7 Bd2 Bxe5 dxe5 Nxd5 Bb4 Nc3 Bc5 B,C45,5.0,Indian Game: Smith-Morra Gambit #2,Indian Game,,Smith-Morra Gambit #2
7015.0,True,37.0,Draw,Draw,10+0,josephr,1387.0,rickyser,1390.0,e4 c5 Nf3 Nc6 Nc3 e6 d4 Nge7 d5 c4 dxc4 Nxc4 Nxd4 Nf6 Be2 Bg4,C41,11.0,Queen's Gambit: Gunderam Gambit,Queen's Gambit,,Gunderam Gambit
1500.0,True,62.0,Resign,Black,20+0,kakfrah,1687.0,sikimagm-hann,1683.0,e4 c5 Qh5 Nf6 d4 Na6 e5 Qe7 Bg5 Bf5 g6 Bg4,A00,1.0,Sicilian Defense: Advance Variation,Sicilian Defense,,Advance Variation
1787.0,True,41.0,Resign,Black,20+0,nikolojas,1813.0,vladimir-makov,1719.0,e4 e5 c3 Nf6 Nf3 d6 Nbd2 c5 Bb5 Nc3+ Bb4 O-O Be3 Bh5 Bxc3 Nxc3 Qa5 N,A10,7.0,Delayed Alapin Defense,Olyna Defense,,Delayed Alapin
12982.0,True,54.0,Resign,White,15+10,denis_v,1701.0,stuangmar,1710.0,d4 d5 e4 c6 Nf3 Nc6 Nf3 Be6 O-O O-O Bg5 c3 O-O e5 Nf6 dxe5 Nxe5 Nxe5 Nxe5 Bxe5 Bxf8,B01,15.0,Queen's Pawn,Queen's Pawn,,Steiner Attack
1606.0,True,53.0,Out of Time,White,10+0,kapu,1732.0,zhaska01,1636.0,e4 d5 d4 Nf6 Bf4 Nc6 Bc4 Nf3 e6 Bd2 e5 Nc3 Nf6 Nd6 Bd2 Bg5 Bxf4 Qxf4 N,D00,3.0,Sicilian Defense: Wade-Tartakower Defense,Sicilian Defense,,Wade-Tartakower Defense
1400.0,True,50.0,Resign,Black,10+0,mrs_mr,1424.0,dzemba,1630.0,e4 e6 Bc4 Nc6 d3 Bb4 a6 Nf3 Qd7 c4 Nf6 Bg5 Nf3 Bb7 Bg5 Nxf7+ Bxf7,C50,2.0,King's Indian Defense: King's English Variation,King's Indian Defense,,King's English Variation
929.0,True,39.0,Mate,White,10+0,nimvhahmeddinov,1803.0,gopher24,2104.0,e4 c5 Nf3 Nc6 d4 d5 exd5,C44,3.0,Italian Game: Italian Variation,Italian Game,,Italian Variation
10896.0,True,53.0,Resign,Black,10+0,abigua,1366.0,juan,1071.0,e4 e5 Nf3 Nc6 Bc4 d6 d4 exd4 Qxd4 Qxd4 Nf6 Nc3 Nc6 Nh3 Bf5 Nxe5 Nxe5 Qf3 Rb1+ Bxf5 Nxf,C41,5.0,Modern Defense: Accelerated Dragon,Modern Defense,,Accelerated Dragon
4993.0,True,60.0,Mate,White,30+0,poofy,1828.0,lahatud,1431.0,d4 Nf6 d5 dxc5 Nf3 Nc6 Bb5 Nf4 Nf6 e3 c6 Be2 Bc5 Rad1 Be6 O-O c5 c3 O-O a3 Nd2 h4 Nd7,A04,4.0,French Defense: Nimzowitsch Variation,French Defense,,Nimzowitsch Variation
13981.0,True,41.0,Mate,Black,10+0,kittyboy,1437.0,nikolajf,1793.0,d4 d5 exd5 Nc3 c5 e3 a6 d4 Nf6 e4 e5 Qc7 Nf3 Nd5 Nxc6 Rxc6 Bxf6 Bf5 Qd6 Bxc5 Bxc,C44,3.0,King's Head Opening,King's Head Opening,,King's Head Opening #2
13894.0,True,43.0,Mate,,10+0,katen,1734.0,tony_michael,1632.0,d4 d5 c4 e6 Nf3 c5 e3 a6 Nc3 cxd4 cxd4 Nf6 Bf4 cxd4 Bxd4 c3 Nc6 Nf3 Nxc3 Bxc3 Bg5 e3 Bxf3+,C64,4.0,Sicilian Defense: Accelerated Move Order,Sicilian Defense,,Accelerated Move Order
14561.0,True,44.0,Mate,Black,10+0,daniela_gass,1399.0,danielad,1137.0,d4 d5 Nf6 c4 e3 e5 Nc3 Nf6 Bc4 Bd3 Nf6 Nbd2 Nc6 O-O Bg4 e4 Bd7 Bd2 Ne4 O-O g5 N,B00,4.0,Caro-Kann Defense: Wayward Queen Attack,Caro-Kann Defense,,Wayward Queen Attack
17000.0,True,56.0,Resign,Black,180+0,edwc,1685.0,dmatt,1698.0,e4 e5 Nf3 d6 c3 Nf6 e4 Nd7 Bb5 d4 d5 exd5 Nxd5 Qxd5 Qxd5 Nxd5 Qc3 Nc6 Nxc6,C00,4.0,Italian Game: Wayward Queen Attack,Italian Game,,Wayward Queen Attack
15562.0,True,39.0,Resign,White,15+0,jakubie,1659.0,pompejas,1537.0,e4 e5 Nf3 Nc6 Bb5 a3 a5 b4 c3 bxc3 dxc3 d6 b5 Ba3 d6 Nd4 Ne5 Nd7 c3,B06,1.0,Van't Kruijs Opening,Van't Kruijs Opening,,#2
9981.0,True,27.0,Mate,Black,10+0,nadal_pawn_master,1655.0,mcdak,1656.0,d4 d5 Nf3 Nc6 e3 e6 Bf4 Nf6 e3 O-O Qe2,A00,4.0,Queen's Pawn Game: Najdorf Variation,Queen's Pawn Game,,Najdorf Variation
7073.0,True,62.0,Resign,White,10+0,arah,1698.0,jeremiah,1210.0,d4 c6 d5 Nf3 g6 Bg3 Bg7 e3 e6 Be3 Nf6 Nf3 d4 h6 Nxd4 exd4 cxd4 Nf6 dxe5 Nc6 Bxc6,C40,3.0,Italian Game: Marshall Variation,Italian Game,,#4
12447.0,True,85.0,Resign,White,10+0,e5e4,1534.0,e4c_en_g,1593.0,d4 Nf6 c3 d5 Nc3 Nf3 c6 Bc4 e6 Bd3 dxc4 bxc4 dxc4 Nxd5 Bxd5 O,C42,5.0,Sicilian Defense: Old Variation,Sicilian Defense,,Old Variation
2027.0,True,72.0,Mate,White,10+0,aqbal,1382.0,mr_magnen,1469.0,e4 e5 d6 Qf3 Nc6 Qf3 Nc3 Bc5 b3 O-O O-O Nf6 a3 Qd6 g3 Qb6,B03,2.0,French Defense: Krause Variation,French Defense,,Krause Variation
18193.0,True,39.0,Mate,White,10+0,sdm_matt,1159.0,alexic_fullname,2022.0,e4 e5 Nf3 Nc6 Bc4 h6 Nf3 Bg4 d6 Ne2 Be6 c4 d3 cxd4 Nxd4 Bc5 Nxd4 Nf6 Bxf6 Nc3 e6 O-O Bc5 Bxc,D00,5.0,English Opening,English Opening,,Giuoco Pianissimo
10773.0,True,65.0,Resign,White,15+0,lance,1559.0,eps_master_m_m_,1570.0,e4 e5 Nf3 Nf6 Nc3 Bb4+ Nd7 Be2 Bb6 Nxe3 Nc6 Bf4+ Nc3 Nxe3 O-O O-O d,C41,9.0,Polish Opening,Polish Opening,,Wayward Queen Attack
2625.0,True,51.0,Resign,White,15+0,sveenemann,1576.0,jakubov,1394.0,e4 e6 Nf3 Nc6 d4 d5 exd5 Nxd5 Bc4 Bg4 Nf6 O-O Qd2 Qe8 Ne5 Bb5,B06,3.0,Sicilian Defense: Spielmann-Indian,Sicilian Defense,,Spielmann-Indian
5864.0,True,9.0,Resign,Black,10+0,gypso,1535.0,al_alabi,1603.0,e4 e6 d4 d5 exd5 c3 dxe4 dxe4 Nc6 Nf3 Nf6 O-O e5 a3 Nxe5 Bb5 Bxc6+,A00,6.0,Sicilian Defense: Old Sicilian,Sicilian,,Old Sicilian
1387.0,True,88.0,Resign,White,11+0,jovvak,1386.0,ejm-wah,1448.0,d4 d5 c4 e6 dxe6 Nc3 Nge7 e5 Nf3 c5 dxc5 c6 a3 cxd5 cxd5 Nc3 Qh4 Qxg4 Qxg,E30,3.0,Queen's Gambit,Queen's Gambit,,Dutch Variation
1587.0,True,17.0,Resign,White,45+45,pauljenks,1594.0,has_moves,1577.0,e4 e5 Nf3 Nc6 Bb5 Qd7 Qe2 Nc6 Bxe4 Bd6 Bxf6 Qxf8#,B01,8.0,Dutch Defense: Two Knights Variation,Dutch Defense,,#3
7887.0,True,51.0,Resign,Black,15+15,kazam,1750.0,mrjmjm,1575.0,e4 e5 Nf3 c6 Nc3 Nf6 Bc4 Nge7 Bxf6 Nxf6 Qxf6 Bf4 Nh6 Qd2 Bb4+ c3 Bxc3,C00,2.0,Sicilian Defense,Sicilian Defense,,#2
6282.0,True,40.0,Resign,White,15+0,paulg,1664.0,ikiforov,1833.0,e4 c5 Nf3 d6 e5 Bg5 Nf6 Bd2 e6 Qe2 Bc5 O-O c3 Nc6 Nc3 Nxc3 Bxc3 d6 b,C50,5.0,Dutch Defense: Austrian Attack,Dutch Defense,,Austrian Attack
1608.0,True,29.0,Resign,Black,15+0,ojibito,1364.0,sticke,1493.0,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 d5 Nd5 d6 Bd3 Bg4 O-O Bxf3 dxc3 Bxc3 Bxc3,C20,3.0,English Opening,English Opening,,Steinitz Attack
708.0,True,17.0,Resign,White,30+0,chicago_l,1751.0,rossy,1465.0,e4 c5 e6 Nf3 Nc6 Nc3 Nf6 Nc3 Nb5 Bd3 Nxe5 f3 Be7 d4 d5 Qd5,B19,3.0,Caro-Kann Defense,Caro-Kann Defense,,Maroczy Defense
2046.0,True,32.0,Resign,Black,15+0,just_dann,1650.0,fandish,1622.0,e4 e5 d4 f6 Bc4 d6 Nc3 Nf6 O-O e5 Nc6 Be3 Bb4 h3 Bf5 Nf3 c6 Re1 Nc5 Bd,B01,6.0,Bishop's Opening: McConnell Defense,Bishop's Opening,,McConnell Defense
2133.0,False,88.0,Resign,White,15+0,paul_maz,1639.0,hmm,1665.0,d4 d5 exd5 c4 c6 Nf3 e6 Bb5 Bc5 e3 Bb6 Bf,B01,5.0,Sicilian Defense: Morphy Defense,Sicilian Defense,,Morphy Defense
17846.0,True,42.0,Out of Time,Black,2+3,white_tongue,1704.0,ryan,1613.0,e4 e5 Nf3 Bg4 Ng5 Bxg2 Qh4+ Kd2 c6 Nc3 Qh4 Bxg1 hxg1 O-O-O Nf6 Nxe6,B20,2.0,Modern Defense,Modern Defense,,Two Knights Defense
521.0,True,15.0,Mate,Black,10+0,aapitok,1631.0,darthwok,1440.0,e4 e5 Nf3 Nc6 d4 Nf6 Bg5 Bxd4 Nxd4 Nc3 Qc7 Nf3 d6 Bg5 Bxf6 Qxf6 Nd4 Nxd4 Bxa1 Bb4 Bxh1 Qxh1 Qe2 Qe7 Nc3 Qc4,C50,5.0,Sicilian Defense,Sicilian Defense,,Knight Variation
624.0,True,72.0,Mate,Black,10+0,egyptian-doom,1560.0,thelady_of_buddy,1500.0,e4 e5 Nf3 d6 d4 Nc6 d5 exd5 Nxd5 Bg4 Nxd5 exd5 Nxd5 cxd5 Bb5 Bb3 O-O Be3 Bb4 Qe,B10,6.0,Italian Game: Black Mustang,Italian Game,,Black Mustang Defense
5.0,True,44.0,Mate,White,20+15,kazoomi,1376.0,chess_chess_master,1419.0,e4 e5 Nf3 e4 Nf6 d3 d6 c3 c6 Bb5 Ngf5 c5 Bd3 d4 Nf6 Bg,C00,5.0,Berlin Defense: Berlin Defense |  Modern Defense,Berlin Defense,,Berlin Defense
1706.0,True,39.0,Mate,White,15+0,brahsen,1733.0,vladimir_brahsen,1738.0,e4 e5 d4 d5 Nf3 Nc6 c4,C50,8.0,Franco-Sicilian Defense,Sicilian Defense,,Franco-Sicilian Defense
5498.0,True,117.0,Resign,White,10+0,darth_star,1833.0,darth_star_moves,1581.0,e4 e5 Nf3 Nc6 Bc4 Bg5 Qc3 Bg4 d3 Qd7 Bc4 Nf6 Qe2 O-O-O e3 Nc6 Qd2 Ng4 Nxf6 Bxf6 B,A00,1.0,Van't Kruijs Opening,Van't Kruijs Opening,,Zhuravlev Countergambit #2
7481.0,True,52.0,Resign,Black,15+0,danielbirsky,1598.0,danielbirsky,1597.0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Qd2 Nf6,B00,8.0,,,,Modern Variations
13896.0,True,47.0,Mate,White,10+0,kirk_mills,1353.0,jesterb,1433.0,e4 e5 Bc4 Nf6 Bd3 Bc5 exf6 Qxf6 Nc3 Bg7 Bxc3 fxe4 Nxe4 Nxe4 Bxe4 fxe4 Bd2 Bxc6 Nxc6 Bd3 Nc6 O-O Ne7 h3 Bxg7 Kxg7 b4 Nf3 B,C54,5.0,Exchange Variation,Exchange Exchange,,Exchange Variation
15774.0,True,54.0,Mate,White,20+0,dkirk,1748.0,is zapala,1457.0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 exd4 Nf5 Nc3 Bd6 a3 O-O Bd6 Nf3 Nxe4 Bxe4 Bc3,C41,6.0,Sicilian Defense: #3,Sicilian Defense,,#3
13692.0,True,61.0,Resign,Black,15+15,arthur,1485.0,jakubias,1500.0,e4 e5 d3 d6 Nf3 Bc4 Bc5 Be2 Nf6 Bc4 Nc6 Bd2 Nf5 Bg5 Nxd5 Bxd5 exd5 Bb5 Bd6,D02,6.0,Philidor Defense #2,Philidor Defense,,#2
1908.0,True,42.0,Resign,White,10+0,faliemong,1682.0,chess_with_siggenius,1500.0,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 Bg6 d4 a3 Bb4 Nf5 Be2 Nc,C45,2.0,Sicilian Defense: Tennison Gambit,Sicilian Defense,,Tennison Gambit
17062.0,True,44.0,Mate,Black,20+0,jmclarkson,1138.0,nikolupov,1593.0,e4 c5 Nf3 d6 Bb5 Bd3 e6 d4 exd4 Bxd4 cxd4 Nc3 b6 O-O Nf6,C70,6.0,Sicilian Defense: Benoni Gambit,Sicilian Defense,,Benoni Gambit Accepted
13061.0,True,44.0,Mate,Black,10+0,michaelpotato,1557.0,chesschess,1630.0,e4 e5 Nc3 Nf6 d3 d6 Nxd6 Bxd6 d3 Nxb4 Bc4 Bf4 Nxf7 Qxf7 Bg5 Bd7 Qd7 Qxd8+ Kxd8,D35,4.0,Philidor Defense #3,Philidor Defense #3,,Morphy Gambit
15162.0,True,54.0,Resign,Black,10+0,chessplayer_rating,1560.0,jk_chess,1787.0,e4 e6 Nf3 Bc4 Nc6 d3 Bb4 Bb6 Qd2 O-O Bd2 Be7 Bxc7+ Qxc7 Nf3 g6 Qg3 O-O O-O c5 Nc3 Bg6 Nc,A40,4.0,Sicilian Defense,Sicilian Defense,,Damiano Variation
9.0,True,60.0,Resign,White,180+120,danielponti,1332.0,elleiteno,1536.0,e4 e5 f6 Nf3 Nc6 d4 c5 Bc5 Bd3 Nf6 Nc3 Nc6 dxe5 Nxe5 Qxe5,A00,8.0,Sicilian Defense: Agincourt Defense,Sicilian Defense,,Agincourt Defense
1807.0,True,32.0,Mate,Black,12+0,black_nickname,1523.0,salsang,1557.0,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 Bb4 e6 dxe6 Nxe6 d5 Nc3 Nc6 Bxc5 bxc5 Bxc3 Nf6 Bxe6 Nxe6 Be3 Be7 Bd,E82,7.0,Vienna Game: Austrian Attack,Vienna Game,,Austrian Attack
17060.0,True,64.0,Resign,White,10+0,july,1693.0,sveen,1688.0,d4 d5 c4 e6 c5 dxe6 Nc3 Bb4 cxb4 Nc6 Qxd5 Qxe6 e3 Qd7 Bf4 Qxd4 Nxd4 Qxd4+ Nd5,A00,3.0,English Opening: Smith-Morra Gambit,English Opening,,Smith-Morra Gambit
1407.0,True,35.0,Resign,White,6+8,josef_m,1630.0,amabu,1661.0,e4 e5 Nf3 Nc6 Bc4 d6 d3 Nf6 Bg5 Be7 Bxf7,B24,3.0,Sicilian Defense: Exchange Variation #2,Sicilian Defense,,Exchange Variation #2
789.0,False,50.0,Resign,White,10+0,lance_gordon,1360.0,zapala,1349.0,e4 c5 Nf3 c6 Nc3 d5 exd5 Nxd5 Nxd5 Qxd5 Nc6 Nc3 Nf3 dxe5+xe5 Qe,C41,7.0,Four Knights Game,Four Knights Game,,Accelerated Panov Attack
13109.0,True,58.0,Resign,Black,10+0,jim_frog,1161.0,kuberkam,1203.0,e4 d5 exd5 Nf3 Nc6 Nf6 Nc3 Bb4 Ba3 Bc6 d4 dxe4 Nxe4 Bb5 Nf3,C20,2.0,Queen's Gambit Accepted: Classical Variation,Queen's Gambit,,Classical Variation
5582.0,True,31.0,Resign,White,10+0,crbk,1776.0,dzdvk,1628.0,e4 c6 Nf3 c5 d4 Bc5 Nf3 Nc6 e,B00,2.0,Modern Defense,Modern Defense,,Saemisch Variation
1598.0,True,52.0,Mate,Black,10+0,pooper,1648.0,mcdw,1365.0,e4 e5 Nf3 Nf6 d4 Nc6 Nc3 Bc5 O-O Bd7 dxe5 Nxe5 dxe5 Nxc3 b6 Nd4 Bb4 Bc6 d,C20,7.0,Nimzowitsch Defense: Modern Variations,Nimzowitsch Defense,,Modern Variations
14798.0,True,37.0,Resign,Black,20+0,mrjp_chess,1548.0,dorcelo,1638.0,d4 Nf6 d5 Bf4 Nc6 Bb5 e6 dxe6 fxe6 Bf4 Nd7 Nxd6+ Kb8 Nc3 Bb7 Bd3 Bb7 Bxd7 Nxd6+,D12,4.0,Scotch Game: Scotch Gambit,Scotch Game,,Scotch Gambit
15781.0,True,57.0,Draw,White,5+5,ew_z,1661.0,thedoom_and_gloves,1582.0,e4 e5 Nf3 Nf6 Nf3 Nc6 Bc4 Nxd4 Bxd,B00,3.0,French Defense: Normal Defense |  Classical Variation,French Defense,,Normal Defense
14078.0,True,15.0,Resign,Black,15+0,ianjambal,1516.0,kenacom,1488.0,e4 e5 Nf3 d5 exd5 c3 d6 d4 Nf6 Nc3 dxe4 Bd2 O-O O-O Ne4 Nxe4 Qxe4 Q,C41,3.0,French Defense: Morphy Defense,French Defense,,Morphy Defense
18162.0,True,21.0,Mate,White,15+0,elizv,1621.0,danny_macher,1716.0,e4 e5 Nf6 Nc3 Nf3 d5 exd5 Nxd5 Bg5 Qf6 Qxd5 Nc6 Bg5 Qd2 Bxd2 Nxd2 Qxd2,C69,2.0,English Opening: Exchange Variation,English Opening,,Exchange Variation
8759.0,True,54.0,Resign,Black,10+0,daniel-cox,1233.0,jakobossa,1187.0,d4 Nf6 Nf3 c5 e3 d5 dxe3 Nc6 dxe3 Qxe3 O-O Bb5 dxc6 Nxe3 O-O Bd3 Bxb5+ Kb1 Qb3+ c4 Qe3 Qc,C01,3.0,Sicilian Defense #2,Sicilian Defense #2,,Berlin Defense #2
13894.0,True,95.0,Resign,Black,10+0,mr_b_mara,1271.0,e6,1386.0,e4 e5 Nf3 Ngf6 Qh5 Qh5 d6 Nh3 Bg4 d5 Nf6 d4 Nxf4 exf4,C46,8.0,Queen's Pawn Game: Najdorf Variation,Queen's Pawn Game,,Najdorf Variation
1560.0,True,32.0,Resign,White,10+0,mrzoom,1394.0,abomad,1187.0,e4 e5 Nf3 Nc6 d3 Nf6 d4 exd4 Nxd4 Nf6 a4 c5 e5 Bh6 h3 Bg4 h5 Nc3 Bc7 a5 Nc,A00,8.0,French Defense: Normal Variation,French Defense,,Normal Variation
18692.0,True,24.0,Resign,Black,10+10,sasha97,1849.0,taranga,1847.0,e4 e5 Nf3 Nc6 Bc4 Bc5 Nf6 Nxe5 d3 Nc6 O-O Nd5 Nc6 Nf3 O-O Bc4 Nb3 Nb6 d3 e5 Ng4 Nxh6,A40,5.0,Lasker Opening,Lasker Opening,,Modern Variation
16409.0,True,55.0,Resign,White,5+5,chicago_chess,1540.0,mrchess,1475.0,e4 e5 Nf3 Nc6 d4 Bc5 d6 Bf5 Nf6 Bc3 O-O a3 Qb6 dxc3 Nxc3 Nf6 Nc3 b6 Qd2 N,C44,5.0,Queen's Pawn Game: Paulsen Variation,Queen's Pawn Game,,Paulsen Variation
